PMID,url,journal,pub_year,ia_last_seen
9569970,http://amba.rz.charite.hu-berlin.de/telemic,Anal Quant Cytol Histol,1998,1999
9571577,http://www.amazon.com/exec/obidos/subst/home/home.html/0184-8423170-571096,J Sch Health,1998,2014
9574231,http://nt1.chir.med.tu-muenchen.de/manual.htm,Langenbecks Arch Chir Suppl Kongressbd,1997,2005
9576329,http://globin.cse.psu.edu,Hemoglobin,1998,2016
9580490,http://www.dbbm.fiocruz.br,Mem Inst Oswaldo Cruz,1997,2013
9582190,http://cshl.org/gr,Genome Res,1998,2006
9583814,http://www.tissue-antigens.dk/kir-align.html,Tissue Antigens,1998,2014
9588789,http://capsulapedia.uchicago.edu,Electrophoresis,1998,2001
9588877,http://www.helsinki.fi/lglvwww/CMG.html,Am J Pathol,1998,#N/A
9600885,http://motif.stanford.edu/emotif,Proc Natl Acad Sci U S A,1998,2007
9600885,http://motif.stanford.edu/identify,Proc Natl Acad Sci U S A,1998,2007
9601091,http://www.sanger.ac.uk/Projects/S_pombe/,J Cell Sci,1998,2016
9614268,http://www.mpimg-berlin-dahlem.mpg.de/,Bioinformatics,1998,2010
9614269,http://www.bionet.nsc.ru/SRCG/Oligoselector/,Bioinformatics,1998,2005
9614273,http://www.gsf.de/biodv/dialign.html,Bioinformatics,1998,2014
9614274,http://cartan.gmd.de/ToPLign.html,Bioinformatics,1998,2003
9618682,http://omni.ac.uk,Med Inform (Lond),1998,2016
9619259,http://www.aami.org/news/fda.standards,Biomed Instrum Technol,1998,#N/A
9627449,http://appendix.niwi.knaw.nl,Ned Tijdschr Geneeskd,1998,2004
9632827,http://www-personal.umich.edu/mensur/software.html,Bioinformatics,1998,#N/A
9632829,http://www.infobiogen.fr/services/virgil/home.html,Bioinformatics,1998,2005
9632832,http://www.sander.ebi.ac.uk/frame/,Bioinformatics,1998,2002
9632834,http://www.geocities.com/Athens/4654/POLINA.html,Bioinformatics,1998,#N/A
9632835,http://www.cnb.uam.es/bioinfo/Software/so,Bioinformatics,1998,#N/A
9632836,http://www.tuat.ac.jp/mitaku/sosui/,Bioinformatics,1998,#N/A
9632837,http://www.sander.ebi.ac.uk/mview/,Bioinformatics,1998,2006
9638822,http://probe.nalusda.gov:8300/animal/omia.html,Rev Sci Tech,1998,1999
9638822,http://www.angis.org.au/Databases/BIRX/mis,Rev Sci Tech,1998,2010
9638822,http://www.angis.su.oz.au/Databases/BIRX/om,Rev Sci Tech,1998,#N/A
9651497,http://genex.hgu.mrc.ac.uk/,Mech Dev,1998,2016
9653027,http://motorhead.ucsf.edu/thorn/hotspot,J Mol Biol,1998,2000
9666088,http://www.lipidat.chemistry.ohio-state.edu,Biochim Biophys Acta,1998,2007
9671804,http://www.infosci.coh.org/mdm2,Nucleic Acids Res,1998,2006
9672829,http://www.sdsc.edu/MEME,J Comput Biol,1998,2006
9673441,http://linkage.rockefeller.edu./soft/list.hmtl,Clin Exp Pharmacol Physiol,1998,#N/A
9675815,http://clio.cshl.org/genefinder,Yeast,1998,2004
9679194,http://www.nite.go.jp,DNA Res,1998,2016
9679202,http://www.kazusa.or.jp@arabi,DNA Res,1998,#N/A
9680721,http://www.itba.mi.cnr.it/webmutation,J Theor Biol,1998,2011
9681167,http://www.noah.cuny.edu,Bull Med Libr Assoc,1998,2008
9682051,http://www.hri.co.jp/atgpr,Bioinformatics,1998,2006
9682052,http://www.cifn.unam.mx/Computational_Biology/E.coli-predictions,Bioinformatics,1998,2006
9682053,http://www.cse.ucsc.edu/research/compbio/sam.html,Bioinformatics,1998,2016
9682054,http://www.ebi.ac.uk/cedric,Bioinformatics,1998,#N/A
9682055,http://www.embl-ebi.ac.uk/holm/nrdb90,Bioinformatics,1998,#N/A
9682056,http://www.dkfz-heidelberg.de/tbi/services/modest/browsesysters.pl,Bioinformatics,1998,#N/A
9682057,http://www.cnb.uam.es/www/software/software_index.html,Bioinformatics,1998,#N/A
9682059,http://www.ukrv.de/ch/medgen/html/benutzer/j.hampe/popsim,Bioinformatics,1998,2014
9682060,http://locus.jouy.inra.fr/soft/cloneit/cloneit.html,Bioinformatics,1998,2007
9682062,http://www.ebi.ac.uk/biocat,Bioinformatics,1998,2016
9687266,http://www.meteo.physik.uni-muenchen.de/strahlung/cost/,Photochem Photobiol,1998,2013
9694300,http://weber.u.washington.edu/ruedilab/aebersold.html,Electrophoresis,1998,#N/A
9694378,http://www.karlin.mff.cuni.cz/-zaboj/treept,Parasitol Res,1998,#N/A
9694378,http://www.natur.cuni.cz/flegr/PROGRAMS/TREEPT.ZIP,Parasitol Res,1998,2006
9694985,http://sakura.ddbj.nig.ac.jp,Bioinformatics,1998,2014
9694989,http://www.dkfz-heidelberg.de/tbi/people/nicodeme,Bioinformatics,1998,#N/A
9694990,http://www.inria.fr,Bioinformatics,1998,2016
9694991,http://swift.embl-heidelberg.de/servers/,Bioinformatics,1998,2012
9694992,http://wwwmgs.bionet.nsc.ru/systems/MGL/GeneNet/,Bioinformatics,1998,2012
9694993,http://www.sanger.ac.uk/Users/cari/Z.shtml,Bioinformatics,1998,2002
9694995,http://www.gredos.cnb.uam.es/EUCLID,Bioinformatics,1998,2001
9694995,http://www.sander.ebi.ac.uk/genequiz/,Bioinformatics,1998,2007
9694995,http://www.gredos.cnb.uam.es/EUCLID/Full_Paper,Bioinformatics,1998,1999
9694997,http://www.csa.ru/Inst/gorb_dep/inbios/genet/Graph/Genes_Graph.html,Bioinformatics,1998,#N/A
9697176,http://mice.sdsc.edu,Pac Symp Biocomput,1998,2011
9697195,http://www.cgl.ucsf.edu/off/,Pac Symp Biocomput,1998,#N/A
9697223,http://igd.rz-berlin.mpg.de<|>www/oe/mbo.html,Pac Symp Biocomput,1998,#N/A
9697225,http://diana.uthct.edu/proclass.html,Pac Symp Biocomput,1998,1999
9697632,http://www.Milwaukee.ER,Hosp Health Netw,1998,#N/A
9699796,http://www.epa.gov/iris,Toxicology,1998,2016
9700427,http://www.diabetic.org.uk/aida.htm--and,Comput Methods Programs Biomed,1998,#N/A
9700767,http://www.tizeta.it/rizzoli,Radiologe,1998,2000
9716653,http://www.informatics.jax.org/riset.html,Mamm Genome,1998,#N/A
9719638,http://copan.cifn.unam.mx/Computational_Biology/,J Mol Biol,1998,1999
9722650,http://bioinfo.mbb.yale.edu/MolMovDB,Nucleic Acids Res,1998,2016
9726488,http://www.imia.org/wg1,Int J Med Inform,1998,2011
9726494,http://www.med-rz.uni-sb.de/med_fak/imbei/pro,Int J Med Inform,1998,#N/A
9726502,http://www.dn.uoa.gr/nightingale,Int J Med Inform,1998,2000
9728890,http://electro.psi.vcu.edu/rmartin/,Genet Epidemiol,1998,#N/A
9730924,http://www.genome.ad.jp/,Bioinformatics,1998,2016
9730925,http://columba.ebi.ac.uk:8765/andrade/abx,Bioinformatics,1998,2007
9730925,http://www.cnb.uam.es/,Bioinformatics,1998,2016
9730927,http://www-cryst.bioc.cam.ac.uk/campass,Bioinformatics,1998,2003
9730927,http://www-cryst.bioc.cam.ac.uk/cgi-bin/joy.cgi,Bioinformatics,1998,2003
9730927,http://www-cryst.bioc.cam.ac.uk/homstrad,Bioinformatics,1998,2014
9730928,http://www.cbs.univ-montp1.fr/GIFA,Bioinformatics,1998,2007
9730929,http://pig.ag.uq.edu.au/qu-gene/,Bioinformatics,1998,2004
9731393,http://www.eos.ncsu.edu/bae/research/blanchard/www/465/textbook/,Biomed Sci Instrum,1997,#N/A
9731524,http://www.nhgri.nih.gov/DIR/LCG/15K/HTML/,Nat Genet,1998,2015
9735909,http://www.bic.mni.mcgill.ca/brainweb,IEEE Trans Med Imaging,1998,2015
9738384,http://www.med.unigiessen.de,Ophthalmologe,1998,#N/A
9743775,http://yi.com/emsis,Med Educ,1998,#N/A
9747028,http://www.ims.u-tokyo.ac.jp/nakamura/Yamane.html,J Hum Genet,1998,2000
9753745,http://gnomic.stanford.edu/volker/SplicePredictor.html/,Nucleic Acids Res,1998,#N/A
9757281,http://alsace.u-strasbg.fr/cardio/coeur.htm,J Radiol,1998,2001
9763130,http://life.anu.edu.au/software.html,J Virol Methods,1998,1998
9781380,http://gopher.dml.georgetown.edu/model/model.html,Adv Exp Med Biol,1998,1999
9781386,http://biomodel.georgetown.edu/model/,Adv Exp Med Biol,1998,2007
9781820,http://LHI5.umbc.edu/crd,J Interferon Cytokine Res,1998,#N/A
9783219,http://www.ibc.wustl.edu/services/validate,Proc Int Conf Intell Syst Mol Biol,1998,#N/A
9783227,http://www.protomap.cs.huji.ac.il,Proc Int Conf Intell Syst Mol Biol,1998,2001
9783254,http://www.lctn.u-nancy.fr/viseur/services.html,J Mol Graph Model,1998,2002
9784132,http://www.ncbi.nlm.nih.gov/genemap,Science,1998,2015
9785318,http://www.warn.cas.cz,Med Inform (Lond),1998,2005
9785320,http://www.capkr.man.ac.uk,Med Inform (Lond),1998,2011
9787640,http://www.icgeb.trieste.it/dna,Trends Biochem Sci,1998,2006
9789091,http://bioinformatics.weizmann.ac.il/cards/,Bioinformatics,1998,#N/A
9789092,http://gf.genome.ad.jp/,Bioinformatics,1998,2002
9789095,http://www.cshl.org/mzhanglab/tabaska/j,Bioinformatics,1998,#N/A
9789096,http://bioinfo.mbb.yale.edu/align,Bioinformatics,1998,2015
9789098,http://ng-dec1.gen.cam.ac.uk/hmm/Passml.html,Bioinformatics,1998,2001
9789099,http://sunny.ebi.ac.uk/,Bioinformatics,1998,1999
9791762,http://www.server,J Radiol,1998,2013
9794312,http://oms.b3e.jussieu.fr/flunet/,JAMA,1998,2003
9796821,http://cl.sdsc.edu/ce.html,Protein Eng,1998,2012
9799327,http://www.vh.org/Providers/TeachingFiles/MetatextbookPedRad/MetaTBPedRad.html,Pediatr Radiol,1998,2016
9799327,http://www.vh.org/Providers/TeachingFiles/PAP/PAPHome.html,Pediatr Radiol,1998,2016
9799327,http://pediatricradiology.com,Pediatr Radiol,1998,2016
9800008,http://www.fda.gov/cdrh,Biomed Instrum Technol,1998,2016
9800008,http://www.aami.org,Biomed Instrum Technol,1998,2016
9800670,http://www.med.umich.edu/obgyn/vulva/vulvedu.html,J Reprod Med,1998,2013
9805837,http://www.mipg.upenn.edu,IEEE Trans Biomed Eng,1998,2015
9809452,http://www.bbb.caltech.edu/ElectricFish,J Comp Physiol A,1998,2006
9809452,http://www.fiu.edu/,J Comp Physiol A,1998,2016
9809733,http://consensus.nih.gov,JAMA,1998,2016
9813115,http://arep.med.harvard.edu/dpinteract,J Mol Biol,1998,2016
9819540,http://www.vnh.org,Mil Med,1998,2016
9821633,http://www.neuro.soton.ac.uk,J Neurosci Methods,1998,2014
9822750,http://qtl.ml.org,J Neurosci,1998,1999
9822851,http://kiwi.uchicago.edu,Comput Methods Programs Biomed,1998,2010
9824891,http://www.aum.iawf.unibe.ch/VLZ/BWL/HemoSurf/Index.htm,Schweiz Med Wochenschr,1998,2012
9828015,http://www-cryst.bioc.cam.ac.uk/-homstrad/,Protein Sci,1998,#N/A
9830907,http://www.ukcc.org.uk,Br J Nurs,1998,2016
9834909,http://cartan.gmd.de/FlexS,J Comput Aided Mol Des,1998,2003
9839244,http://www.maff.gov.uk/maffhome.html,J Dairy Sci,1998,2006
9839311,http://www.rcpa.edu.au/,Pathology,1998,2016
9843569,http://cellcycle-www.stanford.edu,Mol Biol Cell,1998,2009
9844313,http://www.diabetes.org/recognition,J S C Med Assoc,1998,2008
9847074,http://webace.sanger.ac.uk/HGP/,Genome Res,1998,2005
9847074,http://genome.wustl.edu/gsc/,Genome Res,1998,2014
9847130,http://www.oup.co.uk/nar/Volume_27/Issue_01/summary/gkc105_gml.html,Nucleic Acids Res,1999,2014
9847131,http://www.infobiogen.fr/services/dbcat,Nucleic Acids Res,1999,2006
9847133,http://www.ebi.ac.uk/embl.html,Nucleic Acids Res,1999,2012
9847135,http://www.genome.ad.jp/kegg/,Nucleic Acids Res,1999,2016
9847139,http://www.ebi.ac.uk/sprot,Nucleic Acids Res,1999,2010
9847139,http://www.expasy.ch/sprot,Nucleic Acids Res,1999,2016
9847141,http://www.cifn.unam.mx/Computational_Biology/regulondb/,Nucleic Acids Res,1999,2007
9847142,http://utmmg.med.uth.tmc.edu/sphaeroides,Nucleic Acids Res,1999,1999
9847143,http://locus.jouy.inra.fr/micado,Nucleic Acids Res,1999,2011
9847143,http://pbil.univ-lyon1.fr/emglib/emglib,Nucleic Acids Res,1999,#N/A
9847144,http://www.kazusa.or.jp/cyano/mutants/,Nucleic Acids Res,1999,2015
9847147,http://genome-www.stanford.edu/Arabidopsis/,Nucleic Acids Res,1999,2011
9847148,http://fruitfly.berkeley.edu/,Nucleic Acids Res,1999,2002
9847148,http://edgp.ebi.ac.uk/,Nucleic Acids Res,1999,2003
9847149,http://gifts.univ-mrs.fr/FlyNets/FlyNets_home_page.html,Nucleic Acids Res,1999,2000
9847151,http://tumor.informatics.jax.org,Nucleic Acids Res,1999,2015
9847153,http://www.infobiogen.fr/services/virgil/,Nucleic Acids Res,1999,2005
9847154,http://www.ebi.ac.uk/RHdb,Nucleic Acids Res,1999,#N/A
9847155,http://www.infobiogen.fr/services/zomit/ZoomMap.html,Nucleic Acids Res,1999,2005
9847155,http://www.infobiogen.fr/services/Mappet,Nucleic Acids Res,1999,2006
9847158,http://bio-www.ba.cnr.it:8000/BioWWW/#AMMTDB,Nucleic Acids Res,1999,2001
9847159,http://www.eva.mpg.de/hvrbase,Nucleic Acids Res,1999,2000
9847160,http://srs.ebi.ac.uk/srs5/,Nucleic Acids Res,1999,#N/A
9847161,http://www3.ebi.ac.uk/Research/Mitbase/mitbiog.pl,Nucleic Acids Res,1999,2007
9847163,http://websvr.mips.biochem.mpg.de/proj/medgen/mitop/,Nucleic Acids Res,1999,2000
9847164,http://bio-www.ba.cnr.it:8000/srs/,Nucleic Acids Res,1999,2001
9847166,http://www.bio.umass.edu/biochem/rna-sequence/Yeast_snoRNA_Database/snoRNA_DataBase.html,Nucleic Acids Res,1999,2015
9847167,http://sunflower.bio.indiana.edu/kwilliam/tmRNA/home.html,Nucleic Acids Res,1999,#N/A
9847168,http://psyche.uthct.edu/dbs/tmRDB/tmRDB.html,Nucleic Acids Res,1999,2008
9847170,http://psyche.uthct.edu/dbs/SRPDB/SRPDB.html,Nucleic Acids Res,1999,2008
9847171,http://www.cme.msu.edu/RDP,Nucleic Acids Res,1999,2002
9847174,http://visitweb.com/database/,Nucleic Acids Res,1999,2006
9847175,http://www.callisto.si.usherb.ca/jpperra,Nucleic Acids Res,1999,#N/A
9847176,http://bigarea.area.ba.cnr.it:8000/BioWWW/#U,Nucleic Acids Res,1999,2001
9847177,http://www.man.poznan.pl/5SData/ncRNA/index.html,Nucleic Acids Res,1999,2011
9847178,http://medlib.med.utah.edu/RNAmods/,Nucleic Acids Res,1999,2011
9847179,http://www-nbrf.georgetown.edu/pir/searchdb.html,Nucleic Acids Res,1999,2005
9847180,http://www.cbil.upenn.edu/epodb,Nucleic Acids Res,1999,2015
9847181,http://www.mbt.washington.edu/PEDB/,Nucleic Acids Res,1999,2007
9847182,http://imgt.cnusc.fr:8104,Nucleic Acids Res,1999,2002
9847184,http://www.expasy.ch/sprot/prosite.html,Nucleic Acids Res,1999,2015
9847187,http://coot.embl-heidelberg.de/SMART,Nucleic Acids Res,1999,2012
9847190,http://www.ncbi.nlm.nih.gov/Entrez,Nucleic Acids Res,1999,#N/A
9847192,http://genomic.sanger.ac.uk/db.html,Nucleic Acids Res,1999,#N/A
9847193,http://presage.stanford.edu/,Nucleic Acids Res,1999,2004
9847195,http://sbase.abc.hu/sbase,Nucleic Acids Res,1999,2002
9847196,http://pfam.wustl.edu/,Nucleic Acids Res,1999,2007
9847196,http://www.cgr.ki.se/Pfam/,Nucleic Acids Res,1999,2007
9847196,http://www.sanger.ac.uk/Software/Pfam/,Nucleic Acids Res,1999,2016
9847197,http://www.toulouse.inra.fr/prodom.html,Nucleic Acids Res,1999,2016
9847197,http://www.toulouse.inra.fr/prodomCG.html,Nucleic Acids Res,1999,2010
9847201,http://www-embl.bioimage.org,Nucleic Acids Res,1999,2013
9847201,http://www.bioimage.org,Nucleic Acids Res,1999,2016
9847203,http://www.rtc.riken.go.jp/protherm.html,Nucleic Acids Res,1999,2005
9847204,http://www.expasy.ch/ch2d/,Nucleic Acids Res,1999,2016
9847205,http://www.dna.affrc.go.jp//CUTG.html,Nucleic Acids Res,1999,#N/A
9847207,http://sphinx.rug.ac.be:8080/PlantCARE/,Nucleic Acids Res,1999,2003
9847209,http://cbcg.nersc.gov/asdb,Nucleic Acids Res,1999,2007
9847211,http://www.epd.isb-sib.ch,Nucleic Acids Res,1999,2016
9847215,http://www.ifti.org/,Nucleic Acids Res,1999,2016
9847216,http://transfac.gbf.de/,Nucleic Acids Res,1999,2005
9847217,http://genome.nhgri.nih.gov/histones/,Nucleic Acids Res,1999,2016
9847218,http://www.bi.bbsrc.ac.uk/Merops/Merops.htm,Nucleic Acids Res,1999,2011
9847219,http://rose.man.poznan.pl/aars/index.html,Nucleic Acids Res,1999,2016
9847220,http://genome.nhgri.nih.gov/homeodomain,Nucleic Acids Res,1999,2009
9847221,http://www.kazusa.or.jp/huge,Nucleic Acids Res,1999,2016
9847222,http://www.pasteur.fr/units/neubiomol/LGIC.html,Nucleic Acids Res,1999,2006
9847223,http://crepe.med.yale.edu/ORDB/HTML,Nucleic Acids Res,1999,2012
9847224,http://www.neb.com/neb/inteins.html,Nucleic Acids Res,1999,2016
9847225,http://hivdb.stanford.edu,Nucleic Acids Res,1999,2016
9847226,http://www.infobiogen.fr/services/chromcancer,Nucleic Acids Res,1999,2013
9847227,http://pmd.ddbj.nig.ac.jp,Nucleic Acids Res,1999,2016
9847228,http://mutview.dmb.med.keio.ac.jp,Nucleic Acids Res,1999,2016
9847229,http://www.uta.fi/laitokset/imt/KinMutBase.html,Nucleic Acids Res,1999,2001
9847230,http://bio-www.ba.cnr.t:8000/srs,Nucleic Acids Res,1999,#N/A
9847230,http://www.ba.cnr.it/keynet.html,Nucleic Acids Res,1999,2009
9847231,http://www.genome.ad.jp/dbget/,Nucleic Acids Res,1999,2015
9847233,http://www.labmed.umn.edu/umbbd/i,Nucleic Acids Res,1999,#N/A
9847234,http://www.genome.ad.jp/dbget/ligand.html,Nucleic Acids Res,1999,2016
9852962,http://www.biochem.ucl.ac.uk/bsm/dbbrowser/CINEMA2.02/,Gene,1998,#N/A
9854243,http://www.nlm.nih.gov/nichsr/nichsr.html,J Urban Health,1998,2016
9856180,http://www.isis.rivm.nl,Ned Tijdschr Geneeskd,1998,2016
9857944,http://www.chd-taskforce.com,Eur Heart J,1998,2016
9861505,http://medworld.stanford.edu,Comput Biol Med,1998,2012
9861508,http://tie.telemed.org,Comput Biol Med,1998,2010
9862121,http://indigo.genetique.uvsq.fr,FEMS Microbiol Rev,1998,2016
9873754,http://www.umds.ac.uk/molgen/haemBdatabase,Haemophilia,1998,2003
9875838,http://www.mc.vanderbilt.edu/prevmed/psintro.htm,Control Clin Trials,1998,2007
9876955,http://dementia.ion.ucl.ac.uk/harmon,Alzheimer Dis Assoc Disord,1998,2002
9889159,http://bioinfo.mbb.yale.edu/genome,Fold Des,1998,2016
9889348,http://www.itba.mi.cnr.it/webgene,Gene,1999,2013
9889977,http://www-biology.ucsd.edu/,Adv Microb Physiol,1998,2016
9890582,http://www.mhmr.state.tx.us/meds/tmap.htm,Psychiatr Serv,1999,2011
9918650,http://www.biokin.com,Anal Biochem,1999,2016
9918947,http://www.cse.ucse.edu/research/compbio/sam.html,Bioinformatics,1998,#N/A
9918950,http://www.labmed.umn.edu/umbbd/index.html,Bioinformatics,1998,2008
9918951,http://www.infobiogen.fr/services/zomit,Bioinformatics,1998,2006
9918952,http://biol.dgbm.unina.it:8080/virtlab.html,Bioinformatics,1998,2006
9918953,http://bioag.byu.edu/zoology/crandall_lab/modeltest.html,Bioinformatics,1998,2005
9918954,http://taxonomy.zoology.gla.ac.uk/rod/genetree/genetree.html,Bioinformatics,1998,2016
9918955,http://industry.ebi.ac.uk/JavaShade,Bioinformatics,1998,2005
9918956,http://www.sanger.ac.uk/Software/PerlModule/,Bioinformatics,1998,2003
9918957,http://www.oxmol.com/biolib/webmap/,Bioinformatics,1998,2005
9918958,http://cooke.gsf.de,Bioinformatics,1998,2006
9919946,http://www.EMMES.com,J Hematother,1998,2016
9927712,http://dna.uio.no/salsa/,Bioinformatics,1998,2015
9927713,http://www.cse.ucsc.edu/karplus,Bioinformatics,1998,#N/A
9927713,http://www.cse.ucsc.edu/research/compbio/,Bioinformatics,1998,2016
9927715,http://www.ibms.sinica.edu.tw/mjhwang/vhmpt,Bioinformatics,1998,#N/A
9927716,http://gepasi.dbs.aber.ac.uk/softw/Gepasi,Bioinformatics,1998,#N/A
9927719,http://www.nmsu.edu/molbio/bioABACUShome.htm,Bioinformatics,1998,#N/A
9927720,http://dot.bcm.tmc.edu:9331/papers/beautypp.html,Bioinformatics,1998,#N/A
9927721,http://barton.ebi.ac.uk/servers/jpred.html,Bioinformatics,1998,2007
9929253,http://omie.med.jhmi.edu/overlayer,Proc AMIA Symp,1998,2001
9931698,http://www.uni-duesseldorf.de/WWW/AWMF/,Langenbecks Arch Chir Suppl Kongressbd,1998,2016
9932232,http://www.nibsc.ac.uk,Growth Factors,1998,2016
9932433,http://nadph.anatomy.lsumc.edu,Prog Brain Res,1998,2004
9932815,http://www.expasy.ch/sprot/multiident.html,Electrophoresis,1998,2009
9934629,http://www.statistics.com,J Burn Care Rehabil,1999,2016
9949203,http://www.bwh.partners.org/pathology,Hum Mol Genet,1999,2004
9951758,http://www.anest.ufl.edu/ha.html,J Clin Monit Comput,1998,#N/A
9987889,http://www.lim.cz,J Forensic Sci,1999,2016
9988271,http://www.jax.org/,Nat Genet,1999,2016
9990769,http://dermis.net,J Dermatol,1998,2016
10022985,http://idefix.upr420.vjf.cnrs.fr/EXPR/welcome.html,Genome Res,1999,2001
10024174,http://www.cse.ucsc.edu/research/compbio/yeast_introns.html,RNA,1999,2015
10028599,http://www.prous.com/ts,Z Arztl Fortbild Qualitatssich,1998,2004
10064258,http://www.pedid.uthscsa.edu,Clin Infect Dis,1999,2002
10065837,http://www.cbs.dtu.dk/services/SignalP/,Int J Neural Syst,1997,2016
10068688,http://wwwabi.snv.jussieu.fr/imagene,Bioinformatics,1999,2001
10068690,http://BiBiServ.TechFak.Uni-Bielefeld.DE/rnamovies/,Bioinformatics,1999,2016
10068691,http://www.wadsworth.org/res&res/bioinfo/,Bioinformatics,1999,2005
10068694,http://e-cell.org/,Bioinformatics,1999,2016
10068695,http://www.csi.uoregon.edu/projects/genetics/GSL,Bioinformatics,1999,2015
10068696,http://www-igbmc.u-strasbg.fr/BioInfo/BAliBASE/index.html,Bioinformatics,1999,2012
10068697,http://www.nibsc.ac.uk/dg3dseq/,Bioinformatics,1999,2005
10072089,http://geo.nihs.go.jp/csndb.html,J Comput Biol,1998,2004
10074872,http://www.psychiatrist.com,J Clin Psychiatry,1999,2016
10077534,http://corba.ebi.ac.uk/EST,Genome Res,1999,2006
10077534,http://www.ebi.ac.uk/jparsons,Genome Res,1999,#N/A
10079240,http://www.geneimprint.com,Am J Pathol,1999,2016
10079667,http://www.mailbase.ac.uk/lists/Orthopod,J R Coll Surg Edinb,1999,2007
10081963,http://barton.ebi.ac.uk/,Proteins,1999,2007
10085865,http://www.lhs.com/,J Am Acad Nurse Pract,1998,2014
10085865,http://www.software.ibm/com/is/voicetype/,J Am Acad Nurse Pract,1998,#N/A
10085865,http://www.dragonsys.com/,J Am Acad Nurse Pract,1998,2016
10087288,http://mcbio.med.buffalo.edu/MMM/MMM.html,Mamm Genome,1999,2001
10087290,http://www.hgu.mrc.ac.uk/Softdata/Lams,Mamm Genome,1999,2014
10088034,http://www.gene.ucl.ac.uk/anhumgen/,Ann Hum Genet,1998,2007
